ID,SchemaVersion,SourceName,SourceURL,ProductName,StartupName,PricingModel,CollectedAt
225,1.0,GitHub Repositories,https://github.com/owainlewis/awesome-artificial-intelligence,awesome-artificial-intelligence,owainlewis,FREE,2026-09-11T18:21:09Z
226,1.0,GitHub Repositories,https://github.com/plandex-ai/plandex,plandex,plandex-ai,FREE,2026-09-11T18:21:10Z
227,1.0,GitHub Repositories,https://github.com/HBAI-Ltd/Toonflow-app,Toonflow-app,HBAI-Ltd,FREE,2026-09-11T18:21:09Z
228,1.0,GitHub Repositories,https://github.com/wasp-lang/open-saas,open-saas,wasp-lang,FREE,2026-09-11T18:21:09Z
229,1.0,GitHub Repositories,https://github.com/pipecat-ai/pipecat,pipecat,pipecat-ai,FREE,2026-09-11T18:21:09Z
230,1.0,GitHub Repositories,https://github.com/n8n-io/self-hosted-ai-starter-kit,self-hosted-ai-starter-kit,n8n-io,FREE,2026-09-11T18:21:09Z
231,1.0,GitHub Repositories,https://github.com/coderamp-labs/gitingest,gitingest,coderamp-labs,FREE,2026-09-11T18:21:09Z
232,1.0,GitHub Repositories,https://github.com/theonedev/onedev,onedev,theonedev,FREE,2026-09-11T18:21:09Z
233,1.0,GitHub Repositories,https://github.com/opensandbox-group/OpenSandbox,OpenSandbox,opensandbox-group,FREE,2026-09-11T18:21:09Z
234,1.0,GitHub Repositories,https://github.com/jujumilk3/leaked-system-prompts,leaked-system-prompts,jujumilk3,FREE,2026-09-11T18:21:09Z
235,1.0,GitHub Repositories,https://github.com/walkinglabs/learn-harness-engineering,learn-harness-engineering,walkinglabs,FREE,2026-09-11T18:21:09Z
236,1.0,GitHub Repositories,https://github.com/xcanwin/KeepChatGPT,KeepChatGPT,xcanwin,FREE,2026-09-11T18:21:10Z
237,1.0,GitHub Repositories,https://github.com/electerm/electerm,electerm,electerm,FREE,2026-09-11T18:21:09Z
238,1.0,GitHub Repositories,https://github.com/botpress/botpress,botpress,botpress,FREE,2026-09-11T18:21:10Z
239,1.0,GitHub Repositories,https://github.com/kyegomez/OpenMythos,OpenMythos,kyegomez,FREE,2026-09-11T18:21:10Z
240,1.0,GitHub Repositories,https://github.com/camenduru/stable-diffusion-webui-colab,stable-diffusion-webui-colab,camenduru,FREE,2026-09-11T18:21:09Z
241,1.0,GitHub Repositories,https://github.com/yc-software/qm,qm,yc-software,FREE,2026-09-11T18:21:10Z
242,1.0,GitHub Repositories,https://github.com/T8RIN/ImageToolbox,ImageToolbox,T8RIN,FREE,2026-09-11T18:21:10Z
243,1.0,GitHub Repositories,https://github.com/microsoft/RD-Agent,RD-Agent,microsoft,FREE,2026-09-11T18:21:10Z
244,1.0,GitHub Repositories,https://github.com/Arindam200/awesome-ai-apps,awesome-ai-apps,Arindam200,FREE,2026-09-11T18:21:10Z
245,1.0,GitHub Repositories,https://github.com/carla-simulator/carla,carla,carla-simulator,FREE,2026-09-11T18:21:10Z
246,1.0,GitHub Repositories,https://github.com/NanmiCoder/cc-haha,cc-haha,NanmiCoder,FREE,2026-09-11T18:21:10Z
247,1.0,GitHub Repositories,https://github.com/Usagi-org/ai-goofish-monitor,ai-goofish-monitor,Usagi-org,FREE,2026-09-11T18:21:10Z
248,1.0,GitHub Repositories,https://github.com/fathah/hermes-desktop,hermes-desktop,fathah,FREE,2026-09-11T18:21:10Z
249,1.0,GitHub Repositories,https://github.com/visenger/awesome-mlops,awesome-mlops,visenger,FREE,2026-09-11T18:21:10Z
250,1.0,GitHub Repositories,https://github.com/CoplayDev/unity-mcp,unity-mcp,CoplayDev,FREE,2026-09-11T18:21:10Z
251,1.0,GitHub Repositories,https://github.com/ifixai-ai/iFixAi,iFixAi,ifixai-ai,FREE,2026-09-11T18:21:10Z
252,1.0,GitHub Repositories,https://github.com/livekit/agents,agents,livekit,FREE,2026-09-11T18:21:10Z
253,1.0,GitHub Repositories,https://github.com/opencode-ai/opencode,opencode,opencode-ai,FREE,2026-09-11T18:21:11Z
254,1.0,GitHub Repositories,https://github.com/nanobrowser/nanobrowser,nanobrowser,nanobrowser,FREE,2026-09-11T18:21:10Z
255,1.0,GitHub Repositories,https://github.com/e2b-dev/E2B,E2B,e2b-dev,FREE,2026-09-11T18:21:11Z
256,1.0,GitHub Repositories,https://github.com/Open-LLM-VTuber/Open-LLM-VTuber,Open-LLM-VTuber,Open-LLM-VTuber,FREE,2026-09-11T18:21:11Z
257,1.0,GitHub Repositories,https://github.com/Lightning-AI/litgpt,litgpt,Lightning-AI,FREE,2026-09-11T18:21:11Z
258,1.0,GitHub Repositories,https://github.com/SawyerHood/draw-a-ui,draw-a-ui,SawyerHood,FREE,2026-09-11T18:21:11Z
259,1.0,GitHub Repositories,https://github.com/xszyou/Fay,Fay,xszyou,FREE,2026-09-11T18:21:11Z
260,1.0,GitHub Repositories,https://github.com/BasedHardware/omi,omi,BasedHardware,FREE,2026-09-11T18:21:11Z
261,1.0,GitHub Repositories,https://github.com/microsoft/agent-framework,agent-framework,microsoft,FREE,2026-09-11T18:21:11Z
262,1.0,GitHub Repositories,https://github.com/EverMind-AI/EverOS,EverOS,EverMind-AI,FREE,2026-09-11T18:21:12Z
263,1.0,GitHub Repositories,https://github.com/neuml/txtai,txtai,neuml,FREE,2026-09-11T18:21:12Z
264,1.0,GitHub Repositories,https://github.com/The-PR-Agent/pr-agent,pr-agent,The-PR-Agent,FREE,2026-09-11T18:21:12Z
265,1.0,GitHub Repositories,https://github.com/cocktailpeanut/dalai,dalai,cocktailpeanut,FREE,2026-09-11T18:21:12Z
266,1.0,GitHub Repositories,https://github.com/semantica-agi/semantica,semantica,semantica-agi,FREE,2026-09-11T18:21:12Z
267,1.0,GitHub Repositories,https://github.com/NoFxAiOS/nofx,nofx,NoFxAiOS,FREE,2026-09-11T18:21:12Z
268,1.0,GitHub Repositories,https://github.com/InsForge/InsForge,InsForge,InsForge,FREE,2026-09-11T18:21:12Z
269,1.0,GitHub Repositories,https://github.com/XiaomiMiMo/MiMo-Code,MiMo-Code,XiaomiMiMo,FREE,2026-09-11T18:21:12Z
270,1.0,GitHub Repositories,https://github.com/StarTrail-org/LEANN,LEANN,StarTrail-org,FREE,2026-09-11T18:21:12Z
271,1.0,GitHub Repositories,https://github.com/cloudwego/eino,eino,cloudwego,FREE,2026-09-11T18:21:12Z
272,1.0,GitHub Repositories,https://github.com/zoicware/RemoveWindowsAI,RemoveWindowsAI,zoicware,FREE,2026-09-11T18:21:12Z
273,1.0,GitHub Repositories,https://github.com/dair-ai/AI-Papers-of-the-Week,AI-Papers-of-the-Week,dair-ai,FREE,2026-09-11T18:21:11Z
274,1.0,GitHub Repositories,https://github.com/YaoFANGUK/video-subtitle-remover,video-subtitle-remover,YaoFANGUK,FREE,2026-09-11T18:21:11Z
275,1.0,GitHub Repositories,https://github.com/huggingface/speech-to-speech,speech-to-speech,huggingface,FREE,2026-09-11T18:21:12Z
276,1.0,GitHub Repositories,https://github.com/puckeditor/puck,puck,puckeditor,FREE,2026-09-11T18:21:12Z
277,1.0,GitHub Repositories,https://github.com/simonw/llm,llm,simonw,FREE,2026-09-11T18:21:12Z
278,1.0,GitHub Repositories,https://github.com/Orchestra-Research/AI-Research-SKILLs,AI-Research-SKILLs,Orchestra-Research,FREE,2026-09-11T18:21:12Z
279,1.0,GitHub Repositories,https://github.com/datalab-to/chandra,chandra,datalab-to,FREE,2026-09-11T18:21:13Z
280,1.0,GitHub Repositories,https://github.com/mrexodia/ida-pro-mcp,ida-pro-mcp,mrexodia,FREE,2026-09-11T18:21:12Z
281,1.0,GitHub Repositories,https://github.com/elie222/inbox-zero,inbox-zero,elie222,FREE,2026-09-11T18:21:12Z
282,1.0,GitHub Repositories,https://github.com/tadata-org/fastapi_mcp,fastapi_mcp,tadata-org,FREE,2026-09-11T18:21:12Z
283,1.0,GitHub Repositories,https://github.com/dataelement/bisheng,bisheng,dataelement,FREE,2026-09-11T18:21:13Z
284,1.0,GitHub Repositories,https://github.com/h2oai/h2ogpt,h2ogpt,h2oai,FREE,2026-09-11T18:21:13Z
285,1.0,GitHub Repositories,https://github.com/0x4m4/hexstrike-ai,hexstrike-ai,0x4m4,FREE,2026-09-11T18:21:12Z
286,1.0,GitHub Repositories,https://github.com/EmbraceAGI/awesome-chatgpt-zh,awesome-chatgpt-zh,EmbraceAGI,FREE,2026-09-11T18:21:13Z
287,1.0,GitHub Repositories,https://github.com/willwulfken/MidJourney-Styles-and-Keywords-Reference,MidJourney-Styles-and-Keywords-Reference,willwulfken,FREE,2026-09-11T18:21:12Z
288,1.0,GitHub Repositories,https://github.com/calesthio/Crucix,Crucix,calesthio,FREE,2026-09-11T18:21:13Z
289,1.0,GitHub Repositories,https://github.com/steven2358/awesome-generative-ai,awesome-generative-ai,steven2358,FREE,2026-09-11T18:21:12Z
290,1.0,GitHub Repositories,https://github.com/cocoindex-io/cocoindex,cocoindex,cocoindex-io,FREE,2026-09-11T18:21:13Z
291,1.0,GitHub Repositories,https://github.com/humanlayer/humanlayer,humanlayer,humanlayer,FREE,2026-09-11T18:21:13Z
292,1.0,GitHub Repositories,https://github.com/MemTensor/MemOS,MemOS,MemTensor,FREE,2026-09-11T18:21:13Z
293,1.0,GitHub Repositories,https://github.com/microsoft/promptflow,promptflow,microsoft,FREE,2026-09-11T18:21:13Z
294,1.0,GitHub Repositories,https://github.com/corsairdev/corsair,corsair,corsairdev,FREE,2026-09-11T18:21:13Z
295,1.0,GitHub Repositories,https://github.com/tensorzero/tensorzero,tensorzero,tensorzero,FREE,2026-09-11T18:21:13Z
296,1.0,GitHub Repositories,https://github.com/tambo-ai/tambo,tambo,tambo-ai,FREE,2026-09-11T18:21:13Z
297,1.0,GitHub Repositories,https://github.com/holaboss-ai/holaOS,holaOS,holaboss-ai,FREE,2026-09-11T18:21:13Z
298,1.0,GitHub Repositories,https://github.com/wandb/wandb,wandb,wandb,FREE,2026-09-11T18:21:13Z
299,1.0,GitHub Repositories,https://github.com/OpenByteInc/QuantDinger,QuantDinger,OpenByteInc,FREE,2026-09-11T18:21:13Z
300,1.0,GitHub Repositories,https://github.com/TEN-framework/ten-framework,ten-framework,TEN-framework,FREE,2026-09-11T18:21:14Z
301,1.0,GitHub Repositories,https://github.com/yizhiyanhua-ai/fireworks-tech-graph,fireworks-tech-graph,yizhiyanhua-ai,FREE,2026-09-11T18:21:13Z
302,1.0,GitHub Repositories,https://github.com/oblien/openship,openship,oblien,FREE,2026-09-11T18:21:12Z
303,1.0,GitHub Repositories,https://github.com/bytebot-ai/bytebot,bytebot,bytebot-ai,FREE,2026-09-11T18:21:14Z
304,1.0,GitHub Repositories,https://github.com/ValueCell-ai/valuecell,valuecell,ValueCell-ai,FREE,2026-09-11T18:21:14Z
305,1.0,GitHub Repositories,https://github.com/altic-dev/FluidVoice,FluidVoice,altic-dev,FREE,2026-09-11T18:21:13Z
306,1.0,GitHub Repositories,https://github.com/datawhalechina/all-in-rag,all-in-rag,datawhalechina,FREE,2026-09-11T18:21:14Z
307,1.0,GitHub Repositories,https://github.com/getumbrel/llama-gpt,llama-gpt,getumbrel,FREE,2026-09-11T18:21:14Z
308,1.0,GitHub Repositories,https://github.com/openvinotoolkit/openvino,openvino,openvinotoolkit,FREE,2026-09-11T18:21:14Z
309,1.0,GitHub Repositories,https://github.com/google/dopamine,dopamine,google,FREE,2026-09-11T18:21:14Z
310,1.0,GitHub Repositories,https://github.com/go-vgo/robotgo,robotgo,go-vgo,FREE,2026-09-11T18:21:14Z
311,1.0,GitHub Repositories,https://github.com/Mail-0/Zero,Zero,Mail-0,FREE,2026-09-11T18:21:14Z
312,1.0,GitHub Repositories,https://github.com/sfyc23/EverydayWechat,EverydayWechat,sfyc23,FREE,2026-09-11T18:21:17Z
313,1.0,GitHub Repositories,https://github.com/JOYCEQL/magic-resume,magic-resume,JOYCEQL,FREE,2026-09-11T18:21:16Z
314,1.0,GitHub Repositories,https://github.com/VoltAgent/voltagent,voltagent,VoltAgent,FREE,2026-09-11T18:21:16Z
315,1.0,GitHub Repositories,https://github.com/sigoden/aichat,aichat,sigoden,FREE,2026-09-11T18:21:17Z
316,1.0,GitHub Repositories,https://github.com/sktime/sktime,sktime,sktime,FREE,2026-09-11T18:21:16Z
317,1.0,GitHub Repositories,https://github.com/mcp-use/mcp-use,mcp-use,mcp-use,FREE,2026-09-11T18:21:17Z
318,1.0,GitHub Repositories,https://github.com/StarTrail-org/PixelRAG,PixelRAG,StarTrail-org,FREE,2026-09-11T18:21:17Z
319,1.0,GitHub Repositories,https://github.com/langchain-ai/open-swe,open-swe,langchain-ai,FREE,2026-09-11T18:21:16Z
320,1.0,GitHub Repositories,https://github.com/ykdojo/claude-code-tips,claude-code-tips,ykdojo,FREE,2026-09-11T18:21:17Z
321,1.0,GitHub Repositories,https://github.com/chaitin/PandaWiki,PandaWiki,chaitin,FREE,2026-09-11T18:21:17Z
322,1.0,GitHub Repositories,https://github.com/microsoft/magentic-ui,magentic-ui,microsoft,FREE,2026-09-11T18:21:17Z
323,1.0,GitHub Repositories,https://github.com/codota/TabNine,TabNine,codota,FREE,2026-09-11T18:21:16Z
324,1.0,GitHub Repositories,https://github.com/drivendataorg/cookiecutter-data-science,cookiecutter-data-science,drivendataorg,FREE,2026-09-11T18:21:17Z
325,1.0,GitHub Repositories,https://github.com/omnigent-ai/omnigent,omnigent,omnigent-ai,FREE,2026-09-11T18:21:17Z
326,1.0,GitHub Repositories,https://github.com/Netflix/metaflow,metaflow,Netflix,FREE,2026-09-11T18:21:16Z
327,1.0,GitHub Repositories,https://github.com/friuns2/BlackFriday-GPTs-Prompts,BlackFriday-GPTs-Prompts,friuns2,FREE,2026-09-11T18:21:17Z
328,1.0,GitHub Repositories,https://github.com/openchamber/openchamber,openchamber,openchamber,FREE,2026-09-11T18:21:17Z
329,1.0,GitHub Repositories,https://github.com/Narcooo/inkos,inkos,Narcooo,FREE,2026-09-11T18:21:17Z
330,1.0,GitHub Repositories,https://github.com/tmc/langchaingo,langchaingo,tmc,FREE,2026-09-11T18:21:17Z
331,1.0,GitHub Repositories,https://github.com/alirezadir/AIMLInterviews,AIMLInterviews,alirezadir,FREE,2026-09-11T18:21:18Z
332,1.0,GitHub Repositories,https://github.com/frankbria/ralph-claude-code,ralph-claude-code,frankbria,FREE,2026-09-11T18:21:18Z
333,1.0,GitHub Repositories,https://github.com/olistic/warriorjs,warriorjs,olistic,FREE,2026-09-11T18:21:18Z
334,1.0,GitHub Repositories,https://github.com/PeterL1n/RobustVideoMatting,RobustVideoMatting,PeterL1n,FREE,2026-09-11T18:21:18Z
335,1.0,GitHub Repositories,https://github.com/kyrolabs/awesome-langchain,awesome-langchain,kyrolabs,FREE,2026-09-11T18:21:18Z
336,1.0,GitHub Repositories,https://github.com/wonderwhy-er/DesktopCommanderMCP,DesktopCommanderMCP,wonderwhy-er,FREE,2026-09-11T18:21:18Z
337,1.0,GitHub Repositories,https://github.com/pipipi-pikachu/PPTist,PPTist,pipipi-pikachu,FREE,2026-09-11T18:21:18Z
338,1.0,GitHub Repositories,https://github.com/databendlabs/databend,databend,databendlabs,FREE,2026-09-11T18:21:18Z
339,1.0,GitHub Repositories,https://github.com/replicate/cog,cog,replicate,FREE,2026-09-11T18:21:18Z
340,1.0,GitHub Repositories,https://github.com/activeloopai/deeplake,deeplake,activeloopai,FREE,2026-09-11T18:21:18Z
341,1.0,GitHub Repositories,https://github.com/NVIDIA/garak,garak,NVIDIA,FREE,2026-09-11T18:21:18Z
342,1.0,GitHub Repositories,https://github.com/evilsocket/pwnagotchi,pwnagotchi,evilsocket,FREE,2026-09-11T18:21:18Z
343,1.0,GitHub Repositories,https://github.com/AgriciDaniel/claude-ads,claude-ads,AgriciDaniel,FREE,2026-09-11T18:21:19Z
344,1.0,GitHub Repositories,https://github.com/crynta/terax-ai,terax-ai,crynta,FREE,2026-09-11T18:21:19Z
345,1.0,GitHub Repositories,https://github.com/Future-House/paper-qa,paper-qa,Future-House,FREE,2026-09-11T18:21:18Z
346,1.0,GitHub Repositories,https://github.com/ai-collection/ai-collection,ai-collection,ai-collection,FREE,2026-09-11T18:21:19Z
347,1.0,GitHub Repositories,https://github.com/lencx/Noi,Noi,lencx,FREE,2026-09-11T18:21:19Z
348,1.0,GitHub Repositories,https://github.com/nhivp/Awesome-Embedded,Awesome-Embedded,nhivp,FREE,2026-09-11T18:21:19Z
349,1.0,GitHub Repositories,https://github.com/MervinPraison/PraisonAI,PraisonAI,MervinPraison,FREE,2026-09-11T18:21:19Z
350,1.0,GitHub Repositories,https://github.com/dice2o/BingGPT,BingGPT,dice2o,FREE,2026-09-11T18:21:19Z
351,1.0,GitHub Repositories,https://github.com/iflytek/astron-agent,astron-agent,iflytek,FREE,2026-09-11T18:21:19Z
352,1.0,GitHub Repositories,https://github.com/LykosAI/StabilityMatrix,StabilityMatrix,LykosAI,FREE,2026-09-11T18:21:19Z
353,1.0,GitHub Repositories,https://github.com/google/adk-go,adk-go,google,FREE,2026-09-11T18:21:19Z
354,1.0,GitHub Repositories,https://github.com/thesysdev/openui,openui,thesysdev,FREE,2026-09-11T18:21:19Z
355,1.0,GitHub Repositories,https://github.com/Maciek-roboblog/Claude-Code-Usage-Monitor,Claude-Code-Usage-Monitor,Maciek-roboblog,FREE,2026-09-11T18:21:19Z
356,1.0,GitHub Repositories,https://github.com/microsoft/TypeChat,TypeChat,microsoft,FREE,2026-09-11T18:21:19Z
357,1.0,GitHub Repositories,https://github.com/0xPlaygrounds/rig,rig,0xPlaygrounds,FREE,2026-09-11T18:21:20Z
358,1.0,GitHub Repositories,https://github.com/reorproject/reor,reor,reorproject,FREE,2026-09-11T18:21:19Z
359,1.0,GitHub Repositories,https://github.com/lastmile-ai/mcp-agent,mcp-agent,lastmile-ai,FREE,2026-09-11T18:21:19Z
360,1.0,GitHub Repositories,https://github.com/netease-youdao/EmotiVoice,EmotiVoice,netease-youdao,FREE,2026-09-11T18:21:20Z
361,1.0,GitHub Repositories,https://github.com/liyupi/codefather,codefather,liyupi,FREE,2026-09-11T18:21:19Z
362,1.0,GitHub Repositories,https://github.com/carson-katri/dream-textures,dream-textures,carson-katri,FREE,2026-09-11T18:21:21Z
363,1.0,GitHub Repositories,https://github.com/bytedance/flowgram.ai,flowgram.ai,bytedance,FREE,2026-09-11T18:21:20Z
364,1.0,GitHub Repositories,https://github.com/GetStream/Vision-Agents,Vision-Agents,GetStream,FREE,2026-09-11T18:21:21Z
365,1.0,GitHub Repositories,https://github.com/firerpa/lamda,lamda,firerpa,FREE,2026-09-11T18:21:20Z
366,1.0,GitHub Repositories,https://github.com/nullclaw/nullclaw,nullclaw,nullclaw,FREE,2026-09-11T18:21:21Z
367,1.0,GitHub Repositories,https://github.com/nadermx/backgroundremover,backgroundremover,nadermx,FREE,2026-09-11T18:21:21Z
368,1.0,GitHub Repositories,https://github.com/jeecgboot/jimureport,jimureport,jeecgboot,FREE,2026-09-11T18:21:21Z
369,1.0,GitHub Repositories,https://github.com/leptonai/search_with_lepton,search_with_lepton,leptonai,FREE,2026-09-11T18:21:20Z
370,1.0,GitHub Repositories,https://github.com/k8sgpt-ai/k8sgpt,k8sgpt,k8sgpt-ai,FREE,2026-09-11T18:21:21Z
371,1.0,GitHub Repositories,https://github.com/facebookarchive/caffe2,caffe2,facebookarchive,FREE,2026-09-11T18:21:20Z
372,1.0,GitHub Repositories,https://github.com/open-pencil/open-pencil,open-pencil,open-pencil,FREE,2026-09-11T18:21:20Z
373,1.0,GitHub Repositories,https://github.com/OpenWhispr/openwhispr,openwhispr,OpenWhispr,FREE,2026-09-11T18:21:20Z
374,1.0,GitHub Repositories,https://github.com/nebuly-ai/optimate,optimate,nebuly-ai,FREE,2026-09-11T18:21:21Z
375,1.0,GitHub Repositories,https://github.com/idosal/git-mcp,git-mcp,idosal,FREE,2026-09-11T18:21:20Z
376,1.0,GitHub Repositories,https://github.com/rocketride-org/rocketride-server,rocketride-server,rocketride-org,FREE,2026-09-11T18:21:20Z
377,1.0,GitHub Repositories,https://github.com/alirezamika/autoscraper,autoscraper,alirezamika,FREE,2026-09-11T18:21:21Z
378,1.0,GitHub Repositories,https://github.com/RayVentura/ShortGPT,ShortGPT,RayVentura,FREE,2026-09-11T18:21:21Z
379,1.0,GitHub Repositories,https://github.com/coroot/coroot,coroot,coroot,FREE,2026-09-11T18:21:21Z
380,1.0,GitHub Repositories,https://github.com/TheLastBen/fast-stable-diffusion,fast-stable-diffusion,TheLastBen,FREE,2026-09-11T18:21:21Z
381,1.0,GitHub Repositories,https://github.com/NirDiamant/Prompt_Engineering,Prompt_Engineering,NirDiamant,FREE,2026-09-11T18:21:22Z
382,1.0,GitHub Repositories,https://github.com/AAswordman/Operit,Operit,AAswordman,FREE,2026-09-11T18:21:22Z
383,1.0,GitHub Repositories,https://github.com/recastnavigation/recastnavigation,recastnavigation,recastnavigation,FREE,2026-09-11T18:21:22Z
384,1.0,GitHub Repositories,https://github.com/mufeedvh/code2prompt,code2prompt,mufeedvh,FREE,2026-09-11T18:21:22Z
385,1.0,GitHub Repositories,https://github.com/microsoft/ailab,ailab,microsoft,FREE,2026-09-11T18:21:22Z
386,1.0,GitHub Repositories,https://github.com/sweepai/sweep,sweep,sweepai,FREE,2026-09-11T18:21:22Z
387,1.0,GitHub Repositories,https://github.com/ValueCell-ai/ClawX,ClawX,ValueCell-ai,FREE,2026-09-11T18:21:22Z
388,1.0,GitHub Repositories,https://github.com/logancyang/obsidian-copilot,obsidian-copilot,logancyang,FREE,2026-09-11T18:21:22Z
389,1.0,GitHub Repositories,https://github.com/aidenybai/react-grab,react-grab,aidenybai,FREE,2026-09-11T18:21:22Z
390,1.0,GitHub Repositories,https://github.com/steel-dev/steel-browser,steel-browser,steel-dev,FREE,2026-09-11T18:21:22Z
391,1.0,GitHub Repositories,https://github.com/GoogleCloudPlatform/kubectl-ai,kubectl-ai,GoogleCloudPlatform,FREE,2026-09-11T18:21:22Z
392,1.0,GitHub Repositories,https://github.com/di-sukharev/opencommit,opencommit,di-sukharev,FREE,2026-09-11T18:21:22Z
393,1.0,GitHub Repositories,https://github.com/thewh1teagle/vibe,vibe,thewh1teagle,FREE,2026-09-11T18:21:22Z
394,1.0,GitHub Repositories,https://github.com/mnfst/llm-gateway,llm-gateway,mnfst,FREE,2026-09-11T18:21:22Z
395,1.0,GitHub Repositories,https://github.com/SWE-agent/mini-swe-agent,mini-swe-agent,SWE-agent,FREE,2026-09-11T18:21:22Z
396,1.0,GitHub Repositories,https://github.com/guardrails-ai/guardrails,guardrails,guardrails-ai,FREE,2026-09-11T18:21:22Z
397,1.0,GitHub Repositories,https://github.com/apache/hertzbeat,hertzbeat,apache,FREE,2026-09-11T18:21:22Z
398,1.0,GitHub Repositories,https://github.com/AgentDeskAI/browser-tools-mcp,browser-tools-mcp,AgentDeskAI,FREE,2026-09-11T18:21:22Z
399,1.0,GitHub Repositories,https://github.com/AbdullahAlfaraj/Auto-Photoshop-StableDiffusion-Plugin,Auto-Photoshop-StableDiffusion-Plugin,AbdullahAlfaraj,FREE,2026-09-11T18:21:22Z
400,1.0,GitHub Repositories,https://github.com/civitai/civitai,civitai,civitai,FREE,2026-09-11T18:21:22Z
401,1.0,GitHub Repositories,https://github.com/wzpan/wukong-robot,wukong-robot,wzpan,FREE,2026-09-11T18:21:22Z
402,1.0,GitHub Repositories,https://github.com/kyegomez/swarms,swarms,kyegomez,FREE,2026-09-11T18:21:22Z
403,1.0,GitHub Repositories,https://github.com/flwrlabs/flower,flower,flwrlabs,FREE,2026-09-11T18:21:22Z
404,1.0,GitHub Repositories,https://github.com/zhouxiaoka/autoclip,autoclip,zhouxiaoka,FREE,2026-09-11T18:21:22Z
405,1.0,GitHub Repositories,https://github.com/JerryZLiu/Dayflow,Dayflow,JerryZLiu,FREE,2026-09-11T18:21:22Z
406,1.0,GitHub Repositories,https://github.com/plastic-labs/honcho,honcho,plastic-labs,FREE,2026-09-11T18:21:23Z
407,1.0,GitHub Repositories,https://github.com/strands-agents/harness-sdk,harness-sdk,strands-agents,FREE,2026-09-11T18:21:23Z
408,1.0,GitHub Repositories,https://github.com/vespa-engine/vespa,vespa,vespa-engine,FREE,2026-09-11T18:21:23Z
409,1.0,GitHub Repositories,https://github.com/grab/cursor-talk-to-figma-mcp,cursor-talk-to-figma-mcp,grab,FREE,2026-09-11T18:21:23Z
410,1.0,GitHub Repositories,https://github.com/lintsinghua/DeepAudit,DeepAudit,lintsinghua,FREE,2026-09-11T18:21:23Z
411,1.0,GitHub Repositories,https://github.com/TokenRhythm/opensquilla,opensquilla,TokenRhythm,FREE,2026-09-11T18:21:23Z
412,1.0,GitHub Repositories,https://github.com/mylxsw/aidea,aidea,mylxsw,FREE,2026-09-11T18:21:23Z
413,1.0,GitHub Repositories,https://github.com/mishushakov/llm-scraper,llm-scraper,mishushakov,FREE,2026-09-11T18:21:23Z
414,1.0,GitHub Repositories,https://github.com/apify/apify-mcp-server,apify-mcp-server,apify,FREE,2026-09-11T18:21:24Z
415,1.0,GitHub Repositories,https://github.com/interpretml/interpret,interpret,interpretml,FREE,2026-09-11T18:21:23Z
416,1.0,GitHub Repositories,https://github.com/leejet/stable-diffusion.cpp,stable-diffusion.cpp,leejet,FREE,2026-09-11T18:21:23Z
417,1.0,GitHub Repositories,https://github.com/rcourtman/Pulse,Pulse,rcourtman,FREE,2026-09-11T18:21:23Z
418,1.0,GitHub Repositories,https://github.com/Moonvy/OpenPromptStudio,OpenPromptStudio,Moonvy,FREE,2026-09-11T18:21:24Z
419,1.0,GitHub Repositories,https://github.com/CarterPerez-dev/Cybersecurity-Projects,Cybersecurity-Projects,CarterPerez-dev,FREE,2026-09-11T18:21:23Z
420,1.0,GitHub Repositories,https://github.com/deeppavlov/DeepPavlov,DeepPavlov,deeppavlov,FREE,2026-09-11T18:21:23Z
421,1.0,GitHub Repositories,https://github.com/superagent-ai/superagent,superagent,superagent-ai,FREE,2026-09-11T18:21:24Z
422,1.0,GitHub Repositories,https://github.com/postgresml/postgresml,postgresml,postgresml,FREE,2026-09-11T18:21:23Z
423,1.0,GitHub Repositories,https://github.com/CursorTouch/Windows-MCP,Windows-MCP,CursorTouch,FREE,2026-09-11T18:21:24Z
424,1.0,GitHub Repositories,https://github.com/dair-ai/ML-Course-Notes,ML-Course-Notes,dair-ai,FREE,2026-09-11T18:21:24Z
425,1.0,GitHub Repositories,https://github.com/clearml/clearml,clearml,clearml,FREE,2026-09-11T18:21:23Z
426,1.0,GitHub Repositories,https://github.com/nraiden/cofounder,cofounder,nraiden,FREE,2026-09-11T18:21:24Z
427,1.0,GitHub Repositories,https://github.com/firebase/firebase-ios-sdk,firebase-ios-sdk,firebase,FREE,2026-09-11T18:21:24Z
428,1.0,GitHub Repositories,https://github.com/steipete/summarize,summarize,steipete,FREE,2026-09-11T18:21:24Z
429,1.0,GitHub Repositories,https://github.com/11cafe/jaaz,jaaz,11cafe,FREE,2026-09-11T18:21:24Z
430,1.0,GitHub Repositories,https://github.com/Nasiko-Labs/nasiko,nasiko,Nasiko-Labs,FREE,2026-09-11T18:21:24Z
431,1.0,GitHub Repositories,https://github.com/MycroftAI/mycroft-core,mycroft-core,MycroftAI,FREE,2026-09-11T18:21:24Z
432,1.0,GitHub Repositories,https://github.com/antvis/Infographic,Infographic,antvis,FREE,2026-09-11T18:21:24Z
433,1.0,GitHub Repositories,https://github.com/BlockRunAI/ClawRouter,ClawRouter,BlockRunAI,FREE,2026-09-11T18:21:24Z
434,1.0,GitHub Repositories,https://github.com/vynect/venom,venom,vynect,FREE,2026-09-11T18:21:24Z
435,1.0,GitHub Repositories,https://github.com/julep-ai/julep,julep,julep-ai,FREE,2026-09-11T18:21:24Z
